"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@mej_ba_2","আমি আপনার চেলেন্জ করতে চাই","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@TaniyaRijiya","What will I say when I see kissing ❤️🤤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@danilka8707","ну это было очевидно","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MauricioLemus-h6k","Para cuando la serie en Netflix 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Hacker1122-x7t","বাংলা দেশি কই রে ভাই❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@supornadas6161","Alluuuuuuuuuuuu😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@komangtrisna3192","anjay😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@PreciousOgbonna-h3i","Howfa, carry your challenges and come to Nigeria na😌","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KimOanhNguyen-gk3nk","Hay vữi, tr ơi","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@gamerproahmad","If anyone have more ex's, then?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mak1o955","Cuando llegaran los chocolates a colombiaaaa, quiero probarlos parce","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Fdagrgrb_dfdae","조쉬는 심적으로 불안정해보이고 여자보다 정서 연령이 낮아보임. 반면 여자는 안정되어있고 좀 더 성숙해보인다... 그리고 당연히 여자쪽이 더 예쁘고 능력있는 사람일거같네.. 남자가 잊지 못했다고 얘기하는거보면","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@saifulislam2909","10sec sed back to back","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@BadiiNeelz","Can i have a shoutout?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@RahulSabharwal-c4m","Axe your Ex 😅","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@nantosona3513","""If only I had such an opportunity too.""","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Grm06",":)👌🙏❤️😊","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@cesarchanchyful","Cómo que a alguien aquí lo dejaron por otro 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@xavierxtate8800","Bro is going to leave her in a month","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@JanainaDaSilvaMachadodemelo","😡🙁😠😠😡🙁🙁","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JuanmaHidalgo-s8j","Me sentí muy bien y también lloré","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Mansolero","Josh como eres tan SIMPatico increíble amigooo esa mujer te termino por que no tenias un tesla, es una interesada brooo","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JhoneduardGuzman","Nunca pude probar feastablos y nunca los e probado lo puedes mandar a bolivia pailon 😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DavidLopez-r4u5n","Bruh🌚","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@vanishmame100","こんなんで25万ドルとか人生ちょろいな","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@burakozsahin9869","Şu meşhur feastables ne zaman Türkiye de tadına bakarız reklam güzel ama alamıyoruz yokkk","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ojloke6216","do only energy drinks for 24 hours for prize money","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@yoruno_18","可能なら、このスタイルのは待てば待つほど高くなる形式が好き","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@simpleboli22","do a challenge of 30 days in a house with your girlfriend this time 😂❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@jonnyjunior48","i would walk out at the last few seconds!!","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@BharatkhatriA1","🎉","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@carpetiranexport","Absolutely stunning craftsmanship! The details on this silk carpet are incredible. 🌟""","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@Nicole_banegas","25:02 where’s John","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@GageSargent-e5c","Ts got took down","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@GabrielDePaula-t8x","Mrbest sério faz mais vídeos assim me Brazil","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Juanes-ih9wp","Yo no sé no, pero pa mi este video es actuado","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@lukinhabsb3524","I could do some challenges here in Brazil","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KiaraSánchezDiaz-p2m","Ame este video 💕💕💕","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@isaacgarraway3920","And they say money can’t buy happiness","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Felipefcbahêa2","Eles tava parecendo eu e minha irmã😂😂 no começo se odeia mas no fundo se amam","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Sx-xy2zi","Suzie is awesome","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SanyammGandhi","33:08 W man. 🐐","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"9"
"@Abhiiii2411","Bhai mereko or meri ex ko bhi bulaoo caho toh paise mtt dena 😭","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DarlinRoxanaMártirGarcía","Por un año 😅","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Nova-y3","THEM;👥🫂
ME;🦿
You;👤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DarlinRoxanaMártirGarcía","Yo y mi ex Ashly Ximena punto Marroquín y yo Carlos Andrés Mártir García 😅de Guatemala","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ramazanozkan3107","Türkiyedede yarışma yap lütfen","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JosueMadrid-g1p","I likewe 10/10🤩🤩🤩","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mrliillll","QUI EMOCIONANTE CADA MOMENTO. VC É O MELHOR DO MUNDO JYMMI EU IRIA AMA SER ABENÇOADO EM PARTICIPAR UM DIA ISSO SERIA REALMENTE INCRIVEL PRA MIM .","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@yancavitoria8119","Tadinha da suzie ela sofreu coitada","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Johan_Le","Yo quiero participar mrbeast","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@محمدكينج-ح2ق","اعمل تحدي بين كرستيانو و مسي","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SayedRecipes","❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@حسنخبراني-ض6ن","يبريري يا عليه حض مهو فاحد","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ChielMeester","bro had 30 days to kiss her and chose to do it after they got out💀","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@roccoromano69","lo haria gratis señor bestia lo haria gratis...","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@spa_indore","4:55","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@NaveenThavishta","Love you from Sri Lanka 🇱🇰","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@icurlykid6987","❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@srpomidor_ltd","Любые нормальные бывшие шпилились бы на пропалую 29 дней","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@خالدالمسلاتي-ظ5ن","😢😢😢😢😢😢😢😢😢😢😢😢😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Javed-w9k","😢🎉😮","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Telvis_ben","Tem muita pessoa do estado Unidos aqui .__.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@zoteboat-t8r","Sybau💔🥀✌️","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@İAMİSLAM.7","Turk ler beyen sin","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mustafa.karael","TÜM YARIŞMALARINA KATLANABİLİRİM  AYLARCA BİRYERDE KAPALI KALABİLİRİM BEN TÜRKİYEDEN BİR GENÇ İNSANIM VE EVLİLİK HAYALİM VAR BUNUN İÇİN ŞARTLARI ZOR YARIŞMALARDA  YARIŞMAYA HAZIRIM LÜTFEN GÖR BENİ","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@GREG-SC","That was fun!","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@AnaClardArrudadeLima","I cried when they kissed... ❤🥺","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@officialayaanmintorian165","No download me.beast i tried it","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Rozy-w1i","Love suzie she soo sweet 🥹🥹","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@piperrockelletea","You can clearly tell he’s still in love with her 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@AdminCuenta-u2u","No mi compaaaaaa","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@MorenaRetamal-w3p5c","ℚ𝕦𝕖 𝕧𝕚𝕧𝕒 𝕖𝕝 𝕒𝕞𝕠𝕣𝕣","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Fbjk-h6g","Siz İngilizler ocaunuz","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@user-qk9hl1lm2y","This video made me cry.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"3"
"@mstcftcii","four dollars","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Liongaming12047","That nice ❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@YousifaliiiAlii","اويلي انطاها ابحلك باخر الفيديو","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@learnenglishbybangla","Very interesting. The first one.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","36:52 NO MAMES !!! Estoy llorando","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@ConsueloRiveraMtz","36:25 …","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@kubugamer25","What if someone just takes off the handcuffs and splits the prize?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","27:50 wey me dolió","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@renugupta1002","This is one of the best video for me","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@EXPERT_FF78","Aloo khaoge","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@QuentinBour-t4d","se faire des câlins","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","23:23 lloré","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","21:51 JAJAJJAJAJAJAJAJS 😭💗","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","20:20 ooooooh!!!","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@pilaranais5297","Me da asco el man","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@HoàngTùngNguyễn-r8b","Truong trình rất hay","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@imtiy_azkhan","Beast mujhe bhi X girlfriend chahie main aaj tak single hun uske sath waqt bitana chahta hun 😘","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@pratikpoddar4858","Khesarilal in usa😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","4:21 amoooo jajaja","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@andresalejandroariastorrealba","Pedro Pascal???What???","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ConsueloRiveraMtz","Lo puedes hacer conmigo y mi ex???😭","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@user-mi2qs5kc7c","О Юлик,нашкодничал и там.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JAIRO404","que simps","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Cruzandocerrosyarroyos-k6f","Mi corazón 😭✨❤️ creí que si la iba a traicionar","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ryankent7000","All men really want is their someone.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MDMujammel-m4d7s","অনেক সুন্দর হয়েছে ভাইয়া 🎉","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MertSalman03","Galiba  bize de böyle bir şey lazım..","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@MR.Me4","Absolute cinema","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@Reubenator111","Can you shout out to me Mrbeast Im a big fan","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MANUNITEDIRELAND23","Snow flake","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@KumsalMortaş","Abi banada yapakmi","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@wenstordana","Now video omg mrbeast thank❤🎉","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@shavaiz4722","Men In Love","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Akash-1k-u8m","Nice 👍","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@MDAshlamPramanik","ভাইয়া কারেন্ট অ্যাপস তো আমি নামাতে পারিনি","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Juanmartinez-u9b","wanting more of this","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@lexmercolita9479","kathryn bernardo and daniel padilla next","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@VictoriaBittencourt-z4p","Não chorexx não é para chorexx","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@raydiomix7526","she has enough money bro","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MerajBhai-z4j","Nice love story ❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@eveknp","เป็นคลิปที่น่ารักมาก ดูแล้วรู้สึกตื้นตันใจสุดๆ","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@guneysen6543","orkun işitmaktan gelen abla","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Tatjana-b9l","Ich darf keine Süßigkeiten 😢😢😢😢😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Aledino07","Me la pasé llorando todo el vídeo","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ANKldol","I stay for life 250.000❤😅😅😄😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ChiHoàng-y2n","😢😢😢😢😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@melekkirkic","Aaa kilo veren abi","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Asaf-l8g","Pembe yalanlardaki abla 25:09","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@tristinknee5650","How are they putting their shirts on and taking them off?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@issacoulibaly6915","J’aime les jeux que tu fait","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@malikaesthetic","❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ismerdesertsd","How did they put on the sweater and the polo??","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@marogood-e6z","they were way to close for  
just being friends in the beginning","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@jugadorsinhack","sali de ahi maravilla","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SkNurAlam-w9j","Esa video or do yaar","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@VickyDhiman-i2p","Aloo     khoga.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@NurayDogan-w4p","🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🤘🤘🤘🤘🤘","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KangPeyang","Do a challenge where someone had to Quit Smoking","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Sujeeth_01","Nice","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@drakuladeadinside5374","хотелось бы попробовать твой продукт фистэбэлс но бро я из России так хочется что бы твой продукт продавался на OZON и wildberries","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@МариямНұржанқызы-ъ5с","142млн просморрп","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MedMystComedy","THAT ENDING WAS CINEMA 🥹","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KhadijaahAhmed-g6x","I stay for life😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@АйзадаДайырбекова-я7ю","30:90 30:00","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@TechTrek07","Kisko kisko ye ladka khesari lal yadav ki tarah lag rha hai","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SkdsSmsj","انا من سوريا وبنفسي انو تسوي معي تحدي متل هاد التحدي❤😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@jaidsayyad1097","❤❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Vishnujatavshort","Milion 1","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@blaze26700","6:50 the best part 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Mohonranar-t1r","Sapot cai😢😢😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
